cat_code,category,id,ingame_name,class,rarity,rarity_source,rarity_vallode,rarity_guide,rarity_daigo_owned,G_weapon,rarity_9or10,attack_display,class_multiplier,true_raw,affinity,weapon_slots,element,element_true,sharpness,sharpness_plus1,improve_from,create_cost,create_materials,improve_cost,improve_materials,alt_create_materials,improve_to,reload,recoil,max_attack,rapid_fire,ammo_summary,bow_coatings,bow_charge_shots,armor_skills,name_eu_build
5,blademaster_weapon,1121,Kut-Ku Pick G,hammer,9,vallode,9,,,Y,Y,1352,5.2,260,20%,3,,,"9,2,13,7,5,4","9,2,13,7,5,6,3",,100000,Commendation G x1; Splendid Beak x4; Thick Kut-Ku Scl x10; Lucky Kut-Ku Ear x4,,,,,,,,,,,,,
5,blademaster_weapon,1122,Venom Monster G,hammer,9,vallode,9,,,Y,Y,1248,5.2,240,15%,1,Poison 350,Poison 35,"19,2,5,7,4,3","19,2,5,7,4,5,3",,100000,Commendation S x1; SpecRubberyHide+ x8; Toxin Sac x12; Gypceros Head x3,,,,,,,,,,,,,
5,blademaster_weapon,1123,Binder Mace G,hammer,9,vallode,9,,9,Y,Y,1144,5.2,220,0%,2,Paralysis 280,Paralysis 28,"14,4,6,7,4,5","14,4,6,7,4,6,4",,100000,Commendation G x1; Thunderbug x30; SpecRubberyHide+ x5; Mellanje Ore x10,,,,,,,,,,,,,
5,blademaster_weapon,1124,Khezu Flute G,hunting-horn,9,vallode,9,,,Y,Y,1196,5.2,230,0%,3,Thunder 480,Thunder 48,"9,2,13,7,5,4","9,2,13,7,5,6,3",,100000,Commendation S x1; KhezuHide-Cream x5; Thunder Sac x10; Pale Bone x7,,,,,,,,,,,,,
5,blademaster_weapon,1125,Skullcrusher G,hammer,9,vallode,9,,,Y,Y,1508,5.2,290,0%,0,,,"3,2,17,12,1","3,2,17,12,4,2",,100000,Commendation G x1; HvyPiscineFang x6; Piercing Claw x8; Monster Essence x3,,,,,,,,,,,,,
5,blademaster_weapon,1126,Finishing Hammer G,hammer,9,vallode,9,,,Y,Y,1404,5.2,270,0%,1,,,"10,1,3,17,6,3","10,1,3,17,6,5,3",,100000,Commendation S x1; LthrDiablosTail x3; BigEDragonBone x5; MonoblosCarapace x5,,,,,,,,,,,,,
5,blademaster_weapon,1127,Dragonhead Hammer G,hammer,9,vallode,9,,,Y,Y,1404,5.2,270,0%,2,,,"19,2,5,7,4,3","19,2,5,7,4,5,3",,100000,Commendation G x1; Wyvern Skull Shl x10; Unknown Skull x10; BigEDragonBone x5,,,,,,,,,,,,,
5,blademaster_weapon,1128,Basarios Bash G,hammer,9,vallode,9,,,Y,Y,1352,5.2,260,0%,0,,,"3,2,17,12,4,2","3,2,17,12,4,5,2",,100000,Commendation S x1; HvyBasariosShell x10; Basarios Tears x5; Wyvern Stone x3,,,,,,,,,,,,,
5,blademaster_weapon,1129,Glass Queen G,hunting-horn,9,vallode,9,,9,Y,Y,1248,5.2,240,15%,1,,,"8,7,7,11,5,5,2","8,7,7,11,5,5,2",,100000,Commendation G x1; Vespoid Abdomen x8; Vspoid Razorwing x10; Monster Essence x5,,,,,,,,,,,,,
5,blademaster_weapon,1130,Great Cone G,hammer,9,vallode,9,,,Y,Y,1248,5.2,240,0%,2,Ice 400,Ice 40,"3,2,17,12,4,2","3,2,17,12,4,5,2",,100000,Commendation G x1; HvyBlangongaFang x3; HrdBlangongaPlt+ x10; Blango Pelt+ x20,,,,,,,,,,,,,
5,blademaster_weapon,1131,Bull Tusk Hammer G,hammer,9,vallode,9,,,Y,Y,1404,5.2,270,0%,2,,,"8,7,7,11,5,2","8,7,7,11,5,5,2",,100000,Commendation G x1; Bullfango Head x5; Bulldrome Tusk x10; ThkBullfangoPelt x10,,,,,,,,,,,,,
5,blademaster_weapon,1132,Velociprey Balloon G,hunting-horn,9,vallode,9,,,Y,Y,1352,5.2,260,0%,3,,,"5,4,14,10,4,3","5,4,14,10,4,6,2",,100000,Commendation G x1; Velociprey Scle+ x10; RobustWyvernBone x10; Velociprey Hide x50,,,,,,,,,,,,,
5,blademaster_weapon,1133,Bone Horn G,hunting-horn,9,vallode,9,,9,Y,Y,1404,5.2,270,0%,2,,,"9,2,13,7,5,4","9,2,13,7,5,6,3",,100000,Commendation G x1; Blue Mushroom x10; Massive Bone x8; Monster Fluid x20,,,,,,,,,,,,,
5,blademaster_weapon,1134,War Drum G,hunting-horn,9,vallode,9,,,Y,Y,1456,5.2,280,0%,1,,,"5,4,14,10,4,3","5,4,14,10,4,6,2",,100000,Commendation G x1; Conga Pelt x30; Conga Pelt+ x20; Hvy Monster Bone x8,,,,,,,,,,,,,
5,blademaster_weapon,1135,Hard Bone Hammer G,hammer,9,vallode,9,,,Y,Y,1456,5.2,280,0%,0,,,"5,4,14,10,4,3","5,4,14,10,4,6,2",,100000,Commendation G x1; Hvy Monster Bone x5; BigEDragonBone x3; Dragonite Ore x15,,,,,,,,,,,,,
5,blademaster_weapon,1136,Dragonbreaker G,hammer,10,vallode,10,,10,Y,Y,1300,5.2,250,0%,0,Dragon 330,Dragon 33,"6,4,8,12,6,4","6,4,8,12,6,5,4",,100000,Commendation S x1; Lao-Shan's Claw x3; Lao-Shan'sHvyShl x5; Lao-Shan Scale+ x15,,,,,,,,,,,,,
5,blademaster_weapon,1137,White Cat Hammer G,hammer,9,vallode,9,,,Y,Y,1040,5.2,200,15%,1,Paralysis 180,Paralysis 18,"8,7,7,11,2","8,7,7,11,5,2",,100000,Commendation G x1; Pawprint Stamp x10; Paralysis Sac x15; HrdBlangongaPlt+ x10,,,,,,,,,,,,,
5,blademaster_weapon,1138,Black Cat Hammer G,hammer,9,vallode,9,,9,Y,Y,936,5.2,180,0%,0,Paralysis 380,Paralysis 38,"3,2,17,12,4,2","3,2,17,12,4,5,2",,100000,Commendation G x1; FlynMealPassPlus x10; Felyne Fur Ruby x5; BlackNargaPelt+ x10,,,,,,,,,,,,,
5,blademaster_weapon,1139,Teddybear G,hammer,9,vallode,9,,9,Y,Y,936,5.2,180,0%,0,Sleep 200,Sleep 20,"5,4,14,7","5,4,14,10,2",,100000,Commendation G x1; Antiseptic Stone x10; Purecrystal x4; Sleep Sac x20,,,,,,,,,,,,,
5,blademaster_weapon,1140,Cactus Creamer G,hammer,9,vallode,9,,9,Y,Y,884,5.2,170,0%,2,Poison 300,Poison 30,"19,2,5,7,4,5,3","19,2,5,7,4,5,3",,100000,Commendation G x1; Cactus Flower x10; Massive Bone x10; Dosbiscus x10,,,,,,,,,,,,,
5,blademaster_weapon,1141,SpiritDragonwdHorn G,hunting-horn,10,vallode,10,,,Y,Y,1040,5.2,200,0%,2,Paralysis 220,Paralysis 22,"19,2,5,7,4,3","19,2,5,7,4,5,3",,100000,Commendation G x1; Dragonwood+ x8; Dragonmoss+ x8; Thunderbug Jelly x15,,,,,,,,,,,,,
5,blademaster_weapon,1142,Black Belt Hammer G,hammer,9,vallode,9,,,Y,Y,1352,5.2,260,0%,3,,,"8,7,7,11,5,2","8,7,7,11,5,5,2",,100000,Commendation G x1; Expert Ticket x10; Fire Coin x7; Legend Coin G x1,,,,,,,,,,,,,
5,blademaster_weapon,1143,Warrior's Hammer,hammer,10,vallode,10,,10,,Y,1404,5.2,270,0%,3,,,"3,2,17,12,4,2","3,2,17,12,4,5,2",Expert Hammer,,,75000,HvyGldRathianShl x3; Warrior Coin G x4; Expert Coin G x6; Commendation G x1,,,,,,,,,,,
5,blademaster_weapon,1144,Tarnished Hammer G,hammer,9,vallode,9,,,Y,Y,1664,5.2,320,0%,0,,,"19,2,4","19,2,5,4",,100000,Commendation G x1; Large Ruststone x5,,,,,,,,,,,,,
5,blademaster_weapon,1145,Breath Core Hammer G,hammer,9,vallode,9,,,Y,Y,1508,5.2,290,-20%,1,,,"19,2,5,7,4,3","19,2,5,7,4,5,3",,100000,Commendation S x1; Lg Ancient Stone x3; ElderDragonBlood x10; Big Wyvern Stone x1,,,,,,,,,,,,,
5,blademaster_weapon,1146,Polytan G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dummy
5,blademaster_weapon,1147,Felyne and Melynx+,dual-blades,4,vallode,4,,,,N,140,1.4,100,0%,2,Paralysis 20,Paralysis 2,"8,13,6,4,3,1","8,13,6,4,3,6",,6300,Puppet Ticket x5; Pokke Ticket x2; FlynMealPassReg x2; Dragonwood x2,,,,Felyne and Melynx+,,,,,,,,,
5,blademaster_weapon,1148,Ms. M.H. Puppet,sword-and-shield,9,vallode,9,,9,,Y,196,1.4,140,0%,2,Paralysis 80,Paralysis 8,"10,9,8,3,4,7,4","10,9,8,3,4,7,4",,6300,SpecPuppetTicket x5; Commendation S x2; AncientDrgnwood x1,,,,,,,,,,,,,
5,blademaster_weapon,1149,Great Kris,sword-and-shield,10,vallode,10,,10,,Y,434,1.4,310,-15%,1,,,"2,5,18,5,7,3","2,5,18,5,7,4,4",Binding Blade+,,,110000,YamaTsukamiFluid x2; Eltalite Ore x30; Hvy Tigrex Fang x2; Commendation S x1,,,,,,,,,,,
6,gunner_weapon,0,Nothing equipped.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,gunner_weapon,1,Shooter's Barrel,light-bowgun,1,vallode,1,,,,N,96,,,0%,3,,,,,,450,Iron Ore x4; Brute Bone x2,,,,,Normal,Moderate,156,,"Normal S:6/6, Pierce S:3, Crag S:3, RecovS:3/3, PoisnS:3, Para S:3, SleepS:3, Flame S:6, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,2,Chain Blitz,light-bowgun,1,vallode,1,,,,N,108,,,0%,0,,,,,,600,Disk Stone x5; Iron Ore x10,,,Normal Ticket x1,,Normal,Moderate,168,Normal S Lv1,"Normal S:3/6, Pierce S:2, Pellet S:2, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3, Para S:3, SleepS:3, Flame S:2, ThunderS:2, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,3,Shotgun (White),light-bowgun,3,vallode,3,,,,N,120,,,0%,0,,,,,,1000,Giadrome Claw x4; Giaprey Scale x6; Machalite Ore x1; Sm Monster Bone x4,,,,,Fast,Moderate,180,Pellet S Lv1,"Normal S:6/6, Pierce S:3, Pellet S:3, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3, Para S:3, SleepS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,4,Shotgun (Azure),light-bowgun,3,vallode,3,,,,N,108,,,20%,2,,,,,,550,Velociprey Scale x6; Sm Monster Bone x3; Iron Ore x6; Velociprey Hide x4,,,Hard Ticket x1; Velociprey Scale x1,,Fast,Moderate,168,,"Normal S:6/6, Pierce S:2, Pellet S:4/4, Crag S:1, Clust S:1, RecovS:3/3, SleepS:3/1, Water S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,5,Shotgun (Green),light-bowgun,3,vallode,3,,,,N,120,,,0%,3,,,,,,750,Genprey Scale x8; Sm Monster Bone x4; Iron Ore x8; Gendrome Hide x2,,,,,Fast,Moderate,180,,"Normal S:6/6, Pierce S:2, Pellet S:4/4, Crag S:1, Clust S:1, RecovS:3/3, Para S:4/2, SleepS:3/1, ThunderS:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,6,Shotgun (Blood),light-bowgun,3,vallode,3,,,,N,132,,,0%,3,,,,,,900,Iodrome Hide x2; Med Monster Bone x3; Iron Ore x10; Ioprey Scale x10,,,,,Fast,Moderate,192,,"Normal S:6/6, Pierce S:2, Pellet S:4/4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:4/2, SleepS:3/1, Flame S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,7,Desert Storm,light-bowgun,3,vallode,3,,,,N,120,,,0%,1,,,,,,1100,Cephalos Fin x3; Cephalos Scale x6; Lg Monster Bone x3; Earth Crystal x5,,,Plus Class Tcket x1; Cephalos Scale x1,,VeryFast,Moderate,180,,"Normal S:6/6/9, Pierce S:3, Pellet S:4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Water S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,8,Sandfall,light-bowgun,4,vallode,4,,4,,N,156,,,0%,0,,,,,,1975,Rainbow Ore x2; Cephalos Scale x8; Cephalos Fin x5; Machalite Ore x8,,,,,VeryFast,Moderate,216,Normal S Lv2,"Normal S:9/3/12, Pierce S:3, Pellet S:4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:4, Water S:4, ThunderS:4, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,9,Maelstrom,light-bowgun,3,vallode,3,,,,N,120,,,0%,0,,,,,,1150,Plesioth Fin x3; Plesioth Scale x6; Machalite Ore x5; Carpenterbug x6,,,,,Normal,Moderate,180,,"Normal S:6/4, Pierce S:2/2/2, Pellet S:2/2/2, Crag S:1/1/1, Clust S:1/1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:2, ThunderS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,10,Jade Storm,light-bowgun,3,vallode,3,,,,N,132,,,0%,0,,,,,,1375,Grn Plesioth Scl x6; Plesioth Fin x3; Machalite Ore x5; Springnight Carp x3,,,,,Normal,Moderate,192,Normal S Lv2,"Normal S:6/3, Pierce S:2/2/2, Pellet S:2/2/2, Crag S:1/1/1, Clust S:1/1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,11,Lobster Gun,light-bowgun,3,vallode,3,,,,N,144,,,0%,0,,,,,,1150,Sm Lobstershell x2; Plesioth Scale x5; Machalite Ore x5,,,,,Normal,Moderate,204,Water S,"Normal S:6/6/9, Pierce S:3/2/2, Pellet S:4/2/2, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,12,Red Lobster Gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dummy
6,gunner_weapon,13,Tail String,light-bowgun,3,vallode,3,,,,N,132,,,0%,0,,,,,,1150,Blango Pelt x4; Brute Bone x6; Ice Crystal x10; Giant Bone x3,,,,,Normal,Moderate,192,Freeze S,"Normal S:9/9, Pierce S:3/2, Pellet S:4, RecovS:3/3, SleepS:3/1, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,14,Tail String+,light-bowgun,3,vallode,3,,4,,N,132,,,0%,0,,,,,,1150,Blango Pelt x4; Brute Bone x6; Ice Crystal x10; Giant Bone x3,,,,,Normal,Moderate,192,Freeze S,"Normal S:9/9, Pierce S:3/2, Pellet S:4, RecovS:3/3, SleepS:3/1, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,15,Kut-Ku Anger,light-bowgun,3,vallode,3,,,,N,156,,,0%,0,,,,,,1200,Giant Beak x1; Kut-Ku Shell x5; Kut-Ku Ear x2; Flabby Hide x2,,,,,VerySlow,Moderate,216,,"Normal S:9/9/12, Pierce S:0/3, Pellet S:0/4, Crag S:0/1, Clust S:0/1, PoisnS:3/1, Flame S:4, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,16,Kut-Ku Rage,light-bowgun,3,vallode,3,,,,N,180,,,10%,0,,,,,,1425,Giant Beak x1; Blue Kut-Ku Shl x4; Kut-Ku Ear x2; Alluring Hide x2,,,,,VerySlow,Moderate,240,,"Normal S:9/9/12, Pierce S:0/3, Pellet S:0/4, Crag S:0/1, Clust S:0/1, PoisnS:3/1, Flame S:4, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,17,Raven Do,light-bowgun,5,vallode,5,,,,N,180,,,0%,0,,,,,,1725,Garuga Shell x6; Sharpened Beak x2; Garuga Ear x2; Ceanataur Shell x8,,,,,Normal,Moderate,240,,"Normal S:6/6/9, Pierce S:0/3, Pellet S:0/4, Crag S:0/1, Clust S:0/1, RecovS:3/3, PoisnS:3/1, Flame S:5, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,18,Angel Parasol,light-bowgun,3,vallode,3,,,,N,144,,,0%,0,,,,,,1200,Flabby Hide x4; Lost Umbrella x1; Carpenterbug x8; Electro Sac x3,,,,,Fast,Moderate,204,,"Normal S:6/6/9, Pierce S:3/3, Pellet S:4/4/4, Crag S:1/1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, ThunderS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,19,Sakura Parasol,light-bowgun,4,vallode,4,,,,N,156,,,0%,0,,,,,,1425,Alluring Hide x4; Lost Umbrella x1; Firestone x1; Electro Sac x3,,,,,Fast ,Moderate,216,Thunder S,"Normal S:9/9/12, Pierce S:3/3, Pellet S:4/4/4, Crag S:2/2/2, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, ThunderS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,20,Tigrex Tank,light-bowgun,4,vallode,4,,,,N,204,,,-30%,1,,,,,,1950,Tigrex Shell x6; Tigrex Fang x3; Tigrex Scale x5; Monster Bone+ x3,,,,,VeryFast,Moderate,264,,"Normal S:6/6/9, Pierce S:4/4/4, Crag S:2/2/2, Clust S:0/1, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,21,Grenade Launcher,light-bowgun,4,vallode,4,,4,,N,132,,,0%,0,,,,,,1575,Dragonite Ore x2; Basarios Shell x6; Earth Crystal x20; Machalite Ore x10,,,,,VeryFast,Moderate,192,Crag S Lv1,"Normal S:6/6, Pierce S:2/2, Pellet S:2/2, Crag S:1/1, Clust S:1/1, PoisnS:3/1, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,22,Titan Launcher,light-bowgun,4,vallode,4,,,,N,192,,,0%,1,,,,,,1950,Gravios Shell x6; Wyvern Skull Shl x1; Monster Bone+ x3; Dragonite Ore x4,,,,,VeryFast,Moderate,252,,"Normal S:6/6, Pierce S:0/3/3, Pellet S:0/3/3, Crag S:0/1/1, Clust S:0/1/1, PoisnS:3/1, Flame S:3, ThunderS:3, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,23,Uranos Grenade,light-bowgun,4,vallode,4,,,,N,192,,,10%,0,,,,,,2325,Blk Gravios Shl x4; Basarios Wing x1; Monster Bone+ x3; Hercudrome x3,,,,,VeryFast,Moderate,252,Flaming S,"Normal S:6/6, Pierce S:0/3/3, Pellet S:0/3/3, Crag S:0/1/1, Clust S:0/1/1, PoisnS:3/1, Flame S:3, ThunderS:3, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,24,Valkyrie Fire,light-bowgun,4,vallode,4,,,,N,168,,,0%,1,,,,,,1875,Rathian Scale x5; Monster Bone+ x2; Rathian Shell x3; Gunpowder x10,,,,,Fast,Moderate,228,,"Normal S:6/6/9, Pierce S:3/3, Pellet S:4, Crag S:1/1, RecovS:3/3, SleepS:3/1, Flame S:3, Tranq S:2, Paint S:2, Armor S:1",,,,
6,gunner_weapon,25,Valkyrie Heart,light-bowgun,5,vallode,5,,,,N,180,,,0%,0,,,,,,2250,Pnk Rathian Scl x5; Pnk Rathian Shl x3; Dragonite Ore x2; Rathian Spike x1,,,,,Fast,Moderate,240,Normal S Lv2,"Normal S:6/3/9, Pierce S:4/4, Pellet S:2, Crag S:1/1, RecovS:3/3, SleepS:3/1, Flame S:3, ThunderS:3, Tranq S:2, Paint S:2, Armor S:1",,,,
6,gunner_weapon,26,Spartacus Fire,light-bowgun,4,vallode,4,,,,N,180,,,0%,0,,,,,,1950,Rathalos Shell x3; Monster Bone+ x2; Rathalos Scale x5; Gunpowder x10,,,,,Normal,Moderate,240,,"Normal S:6/6/9, Pierce S:3/3/3, Crag S:1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, Flame S:3, Tranq S:2, Paint S:2, Demon S:1",,,,
6,gunner_weapon,27,Spartacus Soul,light-bowgun,5,vallode,5,,,,N,192,,,0%,0,,,,,,2325,Azure Rthlos Shl x5; Dragonite Ore x2; FireWyvrn Marrow x1,,,,,Normal,Moderate,252,Pierce S Lv1,"Normal S:6/6/9, Pierce S:3/4/4, Crag S:1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, Flame S:3, Water S:3, ThunderS:3, Tranq S:2, Paint S:2, Demon S:1",,,,
6,gunner_weapon,28,Azure Sakura,light-bowgun,5,vallode,5,,5,,N,180,,,0%,0,,,,,,2700,Azure Rthlos Shl x5; Pnk Rathian Scl x5; Lightcrystal x2; FireWyvrn Marrow x2,,,,,Fast,Moderate,240,Normal S Lv2|Pierce S Lv1,"Normal S:6/3/9, Pierce S:3/4/4, Pellet S:2, Crag S:1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,29,Felyne Ragdoll,light-bowgun,5,vallode,5,,5,,N,144,,,0%,3,,,,,,1375,FlynMealPassReg x3; Lightcrystal x1; Rubbery Hide x5; Flame Sac x5,,,,,VeryFast,Moderate,204,Normal S Lv1|Flaming S,"Normal S:4/6/9, Pierce S:3, Pellet S:4, Crag S:2/2/2, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:5, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,30,Melynx Ragdoll,light-bowgun,5,vallode,5,,,,N,144,,,30%,1,,,,,,1375,FlynMealPassReg x3; Black Pearl x6; Hermitaur Claw x2; Flame Sac x5,,,,,VeryFast,Moderate,204,Normal S Lv1|Flaming S,"Normal S:4/6/9, Pierce S:3, Pellet S:4, Crag S:2/2/2, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:6, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,31,Black Belt Bowgun,light-bowgun,5,vallode,5,,5,,N,168,,,0%,1,,,,,,1875,Tigrex Coin x8; Blackbelt Ticket x10; Khezu Coin x7; Yian Garuga Coin x8,,,,,VeryFast,Moderate,228,Thunder S,"Normal S:6/6/9, Pierce S:3/3, Pellet S:4/4, Crag S:1/1/1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:2, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,32,Demonlock,light-bowgun,5,vallode,5,,,,N,108,,,0%,0,,,,,,1000,Ruststone x1,,,,,Slow,Moderate,168,,"Normal S:6/6/9, Pierce S:3, Pellet S:4, Crag S:3/3/3, Clust S:3/3/3, RecovS:0/3, PoisnS:0/1, Para S:0/1, SleepS:0/1, Demon S:1, Armor S:1",,,,
6,gunner_weapon,33,Blessed Lamp,light-bowgun,5,vallode,5,,5,,N,156,,,30%,3,,,,,,2250,Chameleos Hide x6; ChameleosWebbing x4; Firestone x1; ElderDragonBlood x2,,,,,Fast,Moderate,216,,"Normal S:6/6/9, Pierce S:3/3, Pellet S:4/4, Crag S:1/1/1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Freeze S:3, Dragon S:1, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,34,Black Parasol,light-bowgun,5,vallode,5,,,,N,168,,,0%,0,,,,,,3000,Dark Stone x1; Dark Piece x3; Lost Umbrella x1; Dragonite Ore x3,,,,,Fast,Moderate,228,,"Normal S:6/6/9, Pierce S:3, Pellet S:4/4/4, Crag S:1/1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Dragon S:1, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,35,Great Crossbow Gun,light-bowgun,6,vallode,6,,,,N,240,,,0%,2,,,,,,2450,Stout Bone x2; FlynMealPassPlus x2; Monster Bone+ x5; King Scarab x3,,,Plus Class Tcket x1; Stout Bone x2,,Normal,Moderate,300,,"Normal S:6/6, Pierce S:3, Pellet S:4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Freeze S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,36,Hornet Gun,light-bowgun,6,vallode,6,,,,N,216,,,0%,0,,,,,,2450,HornetaurInnrWng x6; Hornetaur Crapce x10; Stout Bone x3; Hercudrome x3,,,,,Fast,Moderate,276,,"Normal S:9/9/12, Pierce S:3, Pellet S:4, Crag S:2/2/2, Clust S:2/2, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Dragon S:1, Tranq S:2, Paint S:2",,,,
6,gunner_weapon,37,Bullet Storm,light-bowgun,7,vallode,7,,,,N,216,,,0%,0,,,,,,2625,Giadrome Claw+ x8; Giaprey Scale+ x10; Hrd Monster Bone x1; Carbalite Ore x5,,,,,Fast,Moderate,276,Pellet S Lv1,"Normal S:9/9/12, Pierce S:3, Pellet S:3/4/4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Freeze S:6, Tranq S:2, Paint S:2, Demon S:1",,,,
6,gunner_weapon,38,Aqua Blade Shower,light-bowgun,6,vallode,6,,,,N,204,,,30%,0,,,,,,1200,Velocidrome Clw+ x6; Velociprey Scle+ x8; Monster Bone+ x5; Dragonite Ore x6,,,,,Fast,Moderate,264,,"Normal S:6/6, Pierce S:3, Pellet S:4/4, Crag S:1, Clust S:1, RecovS:3/3, SleepS:3/1, Flame S:3, Water S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,39,Green Blade Shower,light-bowgun,6,vallode,6,,,,N,216,,,0%,2,,,,,,1650,Gendrome Tail x6; Genprey Scale+ x8; Monster Bone+ x5; Dragonite Ore x8,,,,,Fast,Moderate,276,,"Normal S:6/6, Pierce S:3, Pellet S:4/4/4, Crag S:1, Clust S:1, RecovS:3/3, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,40,Crimson Blade Shower,light-bowgun,6,vallode,6,,,,N,228,,,0%,0,,,,,,1975,Ioprey Scale+ x8; Toxin Sac x6; Stout Bone x2; Dragonite Ore x10,,,,,Fast,Moderate,288,,"Normal S:6/6, Pierce S:3, Pellet S:4/4/4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Flame S:3, Water S:3, ThunderS:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
6,gunner_weapon,41,Desert Tempest,light-bowgun,6,vallode,6,,,,N,216,,,0%,2,,,,,,2400,Cephalos Fin+ x5; Cephalos Scale+ x6; Carbalite Ore x5; Hercudrome x4,,,,,VeryFast,Moderate,276,,"Normal S:6/6/9, Pierce S:3, Pellet S:4, Crag S:1, Clust S:1, RecovS:3/3, PoisnS:3/1, Para S:3/1, SleepS:3/1, Water S:3, Tranq S:2, Paint S:2, Demon S:1, Armor S:1",,,,
