item_id,name_ULES,name_ULUS,name_ENGPATCH,name_JP,name_COMPLETE,item_tag,item_tag_JP,storable,not_storable_reason,is_decoration,x99_able,max_stack,special,rarity,grindable,tradeable
1153,GarugaClavclMeat,GarugaClavclMeat,Garuga Skin,黒狼鳥のマツバ,GarugaClavclMeat,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1154,Blango Bacon,Blango Bacon,Blango Bacon,ブランゴのカルビ,Blango Bacon,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1155,Kut-Ku Skin,Kut-Ku Skin,Kut-Ku Skin,怪鳥のカワ,Kut-Ku Skin,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1156,Cephalos Roe,Cephalos Roe,Cephalos Roe,魚竜の白子,Cephalos Roe,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1157,Twstd Bldrm Tsk,Twstd Bldrm Tsk,TwstdBldrmeTusk,大猪のねじれた牙,Twstd Bldrm Tsk,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1158,Rathian Chops,Rathian Chops,Rathian Chops,雌火竜のロース,Rathian Chops,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1159,Purple Crest,Purple Crest,Purple Crest,パープルヘッド,Purple Crest,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1160,GarugaWhiteLiver,GarugaWhiteLiver,Garuga WhtLiver,黒狼鳥の白肝,GarugaWhiteLiver,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1161,Dragonite (L),Dragonite (L),Dragonite(L),竜石【大】,Dragonite (L),Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1162,Dragonite (M),Dragonite (M),Dragonite(M),竜石【中】,Dragonite (M),Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1163,Dragonite (S),Dragonite (S),Dragonite(S),竜石【小】,Dragonite (S),Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1164,Pokke Snowman,Pokke Snowman,Pokke Snowman,ポッケ式雪だるま,Pokke Snowman,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1165,Felyne Crown,Felyne Crown,Felyne Crown,豪華なネコ王冠,Felyne Crown,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1166,GldFlynJewelSwd,GldFlynJewelSwd,GldFlyneJwlSwrd,黄金ネコの宝剣,GldFlynJewelSwd,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1167,Dynasty Vase,Dynasty Vase,Dynasty Vase,王家のマカ古ツボ,Dynasty Vase,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1168,Mysterious Mask,Mysterious Mask,Mysterious Mask,神秘の奇面,Mysterious Mask,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1169,Eldr Drgn Rfrnc,Eldr Drgn Rfrnc,EldrDrgn Scroll,文献【古龍生態】,Eldr Drgn Rfrnc,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1170,AncntCatKingStat,AncntCatKingStat,Anct Flyne Idol,古代ネコ王の石像,AncntCatKingStat,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1171,Blngo Blzrd Ball,Blngo Blzrd Ball,BlangoBlzrdBall,ブランゴの大雪玉,Blngo Blzrd Ball,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1172,Blngo Flrry Ball,Blngo Flrry Ball,BlangoFlrryBall,ブランゴの小雪玉,Blngo Flrry Ball,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1173,Inferior FlynCrn,Inferior FlynCrn,InfriorFlynCrwn,欠けたネコ王冠,Inferior FlynCrn,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1174,Flyn Crwn Frgmnt,Flyn Crwn Frgmnt,FlyneCrwnFrgmnt,ネコ王冠の破片,Flyn Crwn Frgmnt,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1175,Hndlelss Gld Bld,Hndlelss Gld Bld,HndlessGldBlade,柄のない黄金の刃,Hndlelss Gld Bld,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1176,GldBladelessHndl,GldBladelessHndl,GldBldlessHndle,刃のない黄金の柄,GldBladelessHndl,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1177,Bttmlss Old Vase,Bttmlss Old Vase,BttmlessOldVase,底のない古のツボ,Bttmlss Old Vase,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1178,Old Vase Bottom,Old Vase Bottom,Old Vase Bottom,古のツボ底,Old Vase Bottom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1179,Holed Shaka Mask,Holed Shaka Mask,HoledShklakaMsk,穴の開いた奇面,Holed Shaka Mask,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1180,Shakalaka Stone,Shakalaka Stone,Shakalaka Stone,奇面族の輝石,Shakalaka Stone,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1181,Torn Old Book,Torn Old Book,Torn Old Book,破かれた古書,Torn Old Book,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1182,Old Book Scrap,Old Book Scrap,Old Book Scrap,古書の切れ端,Old Book Scrap,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1183,TaillessCatStatu,TaillessCatStatu,TailessFlynIdol,尾のないネコ石像,TaillessCatStatu,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1184,BrokenStoneTail,BrokenStoneTail,DetachedStnTail,折れた石の尾,BrokenStoneTail,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1185,Popo Dandelion,Popo Dandelion,Popo Dandelion,タンポポポ,Popo Dandelion,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1186,Velociprey Lily,Velociprey Lily,VelocipreyLilly,ランポスズラン,Velociprey Lily,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1187,Monoblos Rose,Monoblos Rose,Monoblos Rose,モノブローズ,Monoblos Rose,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1188,Chameleos' Purse,Chameleos' Purse,Chameleos'Purse,オオナズナ,Chameleos' Purse,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1189,Peach Clover,Peach Clover,HndrdLeafClover,百葉のクローバー,Peach Clover,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1190,Gravibiscus,Gravibiscus,Gravibiscus,グラビスカス,Gravibiscus,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1191,Shakalaka Ranka,Shakalaka Ranka,Shakalakashroom,チャチャブランカ,Shakalaka Ranka,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1192,Wyvern Grass,Wyvern Grass,Wyvern Grass,竜草,Wyvern Grass,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1193,Glitter Mushroom,Glitter Mushroom,Pikashrooms,キラメキノコ,Glitter Mushroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1194,Shining Jellyfsh,Shining Jellyfsh,JellyfishFlower,カガヤキクラゲ,Shining Jellyfsh,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1195,Bright Mushroom,Bright Mushroom,Bright Mushroom,マブシイタケ,Bright Mushroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1196,Glittr Capshroom,Glittr Capshroom,Glitter Capshrm,ピッカエリンギ,Glittr Capshroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1197,Skin Care Shroom,Skin Care Shroom,SkinCare Shroom,美白ダケ,Skin Care Shroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1198,Beauty Shroom,Beauty Shroom,Beauty Shroom,ウツクシメジ,Beauty Shroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1199,ShimmeringShroom,ShimmeringShroom,Pearlshrooms,ギラリエリンギ,ShimmeringShroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1200,Wyvernshroom,Wyvernshroom,Wyvernshroom,竜茸,Wyvernshroom,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1201,Blangonga Apple,Blangonga Apple,Blangonga Apple,ドドブラリンゴ,Blangonga Apple,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1202,Kelbi Nuts,Kelbi Nuts,Kelbi Nuts,ケルピーナッツ,Kelbi Nuts,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1203,Cephalos Wtrmeln,Cephalos Wtrmeln,CephalosWtrmeln,ガレオスイカ,Cephalos Wtrmeln,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1204,Khezu Seed,Khezu Seed,Khezu Seed,フルフルの実,Khezu Seed,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1205,Writhe Nut,Writhe Nut,Writhe Nut,のたうちドングリ,Writhe Nut,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1206,Basarios Peach,Basarios Peach,Basarios Peach,バサルモモ,Basarios Peach,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1207,Shakalaka Squash,Shakalaka Squash,ShaklakaPumpkin,チャチャカボチャ,Shakalaka Squash,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1208,Lady Mackerel,Lady Mackerel,Lady Mackerel,お嬢サバ,Lady Mackerel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1209,Angler Snapper,Angler Snapper,Angler Snapper,鯛公望,Angler Snapper,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1210,Yokotuna,Yokotuna,Bluefin Tuna,ヨコツナ,Yokotuna,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1211,Nobunaga Bonito,Nobunaga Bonito,Beach Herring,ノブナガツオ,Nobunaga Bonito,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1212,Goldendrome,Goldendrome,Goldfishdrome,ドス金魚,Goldendrome,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1213,Amateratuna,Amateratuna,Amatera Whiting,アマテラキス,Amateratuna,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1214,Brilliant Aji,Brilliant Aji,Song Mackerel,アジソン,Brilliant Aji,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1215,Chuck Mackerel,Chuck Mackerel,Chuck Mackerel,サバスチャン,Chuck Mackerel,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1216,Victory Fish,Victory Fish,Victoryfish,勝海フィッシュ,Victory Fish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1217,Plump Goldenfish,Plump Goldenfish,Lg Goldenfish,オオゼキンギョ,Plump Goldenfish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1218,Hideyoshi Ambrjk,Hideyoshi Ambrjk,Great Amberjack,カンパチ秀吉,Hideyoshi Ambrjk,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1219,Silverdrome,Silverdrome,Silverdrome,ドス銀魚,Silverdrome,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1220,Susanofish,Susanofish,Susanofish,スサノウオ,Susanofish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1221,Pharr Yellowtail,Pharr Yellowtail,FrryYellow-tail,ファーブリ,Pharr Yellowtail,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1222,Large Wyvernfish,Large Wyvernfish,Lrg Wyvernfish,竜魚【大】,Large Wyvernfish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1223,Med Wyvernfish,Med Wyvernfish,Med Wyvernfish,竜魚【中】,Med Wyvernfish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1224,Small Wyvernfish,Small Wyvernfish,Sm Wyvernfish,竜魚【小】,Small Wyvernfish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1225,Pickaxe Fish,Pickaxe Fish,Pickaxe Fish,ピッケル活魚,Pickaxe Fish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1226,Bugnet Fish,Bugnet Fish,Bugnet Fish,虫あみ活魚,Bugnet Fish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1227,Cooler Fish,Cooler Fish,Cooler Fish,クーラー活魚,Cooler Fish,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1228,Pokke Quartz,Pokke Quartz,Pokke Quartz,ポッケクォーツ,Pokke Quartz,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1229,Telos Stone,Telos Stone,Telos stone,テロストーン,Telos Stone,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1230,Sekumaeya Pearl,Sekumaeya Pearl,Sekumaeya Pearl,セクメーアパール,Sekumaeya Pearl,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1231,Schradite,Schradite,Schradite,シュレイドタイト,Schradite,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1232,Minegarde Night,Minegarde Night,Minegardite,ミナガルデナイト,Minegarde Night,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1233,Lateobrium,Lateobrium,Lateobrium,ラティオベリル,Lateobrium,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1234,Mezeporter Topaz,Mezeporter Topaz,Mezeporu Topaz,メゼポルトパーズ,Mezeporter Topaz,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1235,Furiamond,Furiamond,Furiamond Ore,フラヒヤモンド,Furiamond,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1236,Jumboite,Jumboite,Jumboite,ジャンボカイト,Jumboite,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1237,Dragokurium,Dragokurium,Dragokurium,ドラコクルムアイ,Dragokurium,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1238,Liber Ruby,Liber Ruby,Liber Ruby,リーヴェルビー,Liber Ruby,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1239,Kokotoite,Kokotoite,Kokotoite,ココットライト,Kokotoite,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1240,Dondorumin,Dondorumin,Dondorumin,ドンドルマリン,Dondorumin,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1241,GrtForestCrystal,GrtForestCrystal,Forest Crystal,樹海結晶,GrtForestCrystal,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1242,Wyvern Ore,Wyvern Ore,Wyvern Ore,竜鉱石,Wyvern Ore,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1243,Pure Wyvern Ore,Pure Wyvern Ore,Pure Wyvern Ore,竜輝石,Pure Wyvern Ore,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1244,Pillow Bug,Pillow Bug,Pillow Bug,ムラサキシキブン,Pillow Bug,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1245,Cleopatris,Cleopatris,Cleo Butterfly,クレオパピヨン,Cleopatris,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1246,GiantStagBeetle,GiantStagBeetle,Grand Beetle,オオオクワガタ,GiantStagBeetle,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1247,Ghostly Cicada,Ghostly Cicada,Ghostly Cicada,ヨウキヒグラシ,Ghostly Cicada,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1248,Celeb Cicada,Celeb Cicada,Celeb Cidada,セミセレブ,Celeb Cicada,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1249,Athena Beetle,Athena Beetle,Athena Beetle,オノノコバチ,Athena Beetle,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1250,Hornfly Princess,Hornfly Princess,PrincessBttrfly,アゲハプリンセス,Hornfly Princess,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1251,Princess Scarab,Princess Scarab,Princess Scarab,ヒミコガネ,Princess Scarab,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1252,Marilyn Btterfly,Marilyn Btterfly,MarilynBtterfly,マリリンモンシロ,Marilyn Btterfly,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1253,Cricket of Troy,Cricket of Troy,Cricket of Troy,ヘレンオケラー,Cricket of Troy,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1254,Cutie Crawler,Cutie Crawler,Cutie Crawler,ワームキューレ,Cutie Crawler,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1255,Lovely Locust,Lovely Locust,Lovely Locust,イナゴージャス,Lovely Locust,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1256,Killer Venus,Killer Venus,Killer Venus,キラービーナス,Killer Venus,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1257,Hornfly Prince,Hornfly Prince,PrinceButterfly,アゲハプリンス,Hornfly Prince,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1258,Rathian Fly,Rathian Fly,Rathian Fly,竜虫【雌】,Rathian Fly,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1259,Rathalos Fly,Rathalos Fly,Rathalos Fly,竜虫【雄】,Rathalos Fly,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
1260,Embroidered Flag,Embroidered Flag,EmbroideredFlag,刺繍入りの登頂旗,Embroidered Flag,Treasure,トレジャー,no,quest-only: Treasure tag,no,no,0,,,no,no
